NCBIGene:125875	51870351	51872497	minus	GRCh37.p13
NCBIGene:154790	139208673	139229730	plus	GRCh37.p13
NCBIGene:348174	69984607	69998249	plus	GRCh37.p13
NCBIGene:548596	43985083	43991419	plus	GRCh37.p13
NCBIGene:574016	92813869	92821923	minus	GRCh37.p13
NCBIGene:574028	92815306	92824777	plus	GRCh37.p13
NCBIGene:100272147	154289896	154299546	minus	GRCh37.p13
NCBIGene:1258	57916243	58005019	minus	GRCh37.p13
NCBIGene:1260	150903217	150914035	plus	GRCh37.p13
NCBIGene:1277	48261456	48279002	minus	GRCh37.p13
NCBIGene:1278	94023872	94060543	plus	GRCh37.p13
NCBIGene:1300	116440084	116447295	minus	GRCh37.p13
NCBIGene:1301	103342022	103574051	minus	GRCh37.p13
NCBIGene:1307	32117847	32169767	minus	GRCh37.p13
NCBIGene:1310	70576447	70922156	plus	GRCh37.p13
NCBIGene:5067	74311718	74663586	minus	GRCh37.p13
NCBIGene:7373	121137346	121384272	plus	GRCh37.p13
NCBIGene:23019	58553849	58663789	minus	GRCh37.p13
NCBIGene:25920	140149758	140167999	plus	GRCh37.p13
NCBIGene:54805	104678074	104838343	plus	GRCh37.p13
NCBIGene:57642	61924537	61962284	plus	GRCh37.p13
NCBIGene:79935	40728114	40732673	minus	GRCh37.p13
NCBIGene:80781	46825057	46933633	plus	GRCh37.p13
NCBIGene:81578	55921387	56112543	minus	GRCh37.p13
NCBIGene:116840	7835441	7853236	plus	GRCh37.p13
NCBIGene:246175	78634540	78740763	minus	GRCh37.p13
NCBIGene:728577	43684884	43922475	plus	GRCh37.p13
NCBIGene:1285	228029280	228179507	plus	GRCh37.p13
NCBIGene:1287	107683018	107940774	plus	GRCh37.p13
NCBIGene:1288	107398836	107682703	minus	GRCh37.p13
NCBIGene:1290	189896640	190044667	minus	GRCh37.p13
NCBIGene:1291	47401662	47424962	plus	GRCh37.p13
NCBIGene:1292	47518032	47552762	plus	GRCh37.p13
NCBIGene:1293	238232654	238322849	minus	GRCh37.p13
NCBIGene:1352	13972718	14111995	plus	GRCh37.p13
NCBIGene:1353	53029258	53046063	minus	GRCh37.p13
NCBIGene:1360	148508916	148577978	plus	GRCh37.p13
NCBIGene:1368	69244954	69357019	minus	GRCh37.p13
NCBIGene:8292	15491639	15563276	minus	GRCh37.p13
NCBIGene:27151	17003761	17137624	minus	GRCh37.p13
NCBIGene:50509	10070236	10121146	minus	GRCh37.p13
NCBIGene:51004	74416636	74429814	plus	GRCh37.p13
NCBIGene:51241	70791797	70826447	minus	GRCh37.p13
NCBIGene:51805	99817278	99842081	minus	GRCh37.p13
NCBIGene:55313	12753655	12897743	minus	GRCh37.p13
NCBIGene:57094	68334404	68658619	minus	GRCh37.p13
NCBIGene:340267	7398243	7575459	minus	GRCh37.p13
NCBIGene:1373	211342405	211543830	plus	GRCh37.p13
NCBIGene:1380	207627644	207663239	plus	GRCh37.p13
NCBIGene:1429	75171169	75199091	minus	GRCh37.p13
NCBIGene:1436	149432853	149492934	minus	GRCh37.p13
NCBIGene:1438	1387692	1428827	plus	GRCh37.p13
NCBIGene:1439	37309638	37336490	plus	GRCh37.p13
NCBIGene:7180	49660070	49681910	minus	GRCh37.p13
NCBIGene:8531	10851675	10876046	minus	GRCh37.p13
NCBIGene:9696	17248444	17299473	plus	GRCh37.p13
NCBIGene:10488	35732316	35737004	plus	GRCh37.p13
NCBIGene:10491	33155449	33189264	plus	GRCh37.p13
NCBIGene:51084	20977805	21100011	minus	GRCh37.p13
NCBIGene:51185	3191316	3221400	minus	GRCh37.p13
NCBIGene:54973	1246964	1260066	minus	GRCh37.p13
NCBIGene:55790	19261671	19540260	minus	GRCh37.p13
NCBIGene:57585	1662494	1727908	plus	GRCh37.p13
NCBIGene:64109	1314868	1331528	minus	GRCh37.p13
NCBIGene:64478	2792874	4852327	minus	GRCh37.p13
NCBIGene:114788	113235156	114449241	minus	GRCh37.p13
NCBIGene:158511	151903227	151909517	plus	GRCh37.p13
NCBIGene:1452	148873895	148931114	minus	GRCh37.p13
NCBIGene:1453	80197522	80231593	minus	GRCh37.p13
NCBIGene:1455	1941147	1981336	plus	GRCh37.p13
NCBIGene:1464	75966662	76005188	minus	GRCh37.p13
NCBIGene:1479	33106129	33183036	minus	GRCh37.p13
NCBIGene:9150	77439800	77514509	plus	GRCh37.p13
NCBIGene:51496	44719578	44819454	plus	GRCh37.p13
NCBIGene:56998	9908333	9970315	minus	GRCh37.p13
NCBIGene:80169	8128138	8151412	minus	GRCh37.p13
NCBIGene:255313	120067693	120071011	minus	GRCh37.p13
NCBIGene:643311	120006450	120009778	minus	GRCh37.p13
NCBIGene:728036	120072554	120075872	minus	GRCh37.p13
NCBIGene:728042	120077414	120080732	minus	GRCh37.p13
NCBIGene:728049	120082275	120085593	minus	GRCh37.p13
NCBIGene:728072	120096879	120100197	minus	GRCh37.p13
NCBIGene:728075	120101739	120105057	minus	GRCh37.p13
NCBIGene:728082	120106599	120109917	minus	GRCh37.p13
NCBIGene:728090	120111459	120114777	minus	GRCh37.p13
NCBIGene:728096	120116319	120119637	minus	GRCh37.p13
NCBIGene:100507170	120011343	120066150	minus	GRCh37.p13
NCBIGene:1497	3539761	3566396	plus	GRCh37.p13
NCBIGene:1503	41445006	41478236	plus	GRCh37.p13
NCBIGene:1539	105757592	105780769	plus	GRCh37.p13
NCBIGene:1558	96796528	96829254	minus	GRCh37.p13
NCBIGene:1565	42522500	42526882	minus	GRCh37.p13
NCBIGene:1588	51500253	51630794	minus	GRCh37.p13
NCBIGene:1590	31973412	31976685	plus	GRCh37.p13
NCBIGene:1591	52769984	52790515	minus	GRCh37.p13
NCBIGene:8029	16865964	17171815	minus	GRCh37.p13
NCBIGene:8451	113862506	113919391	plus	GRCh37.p13
NCBIGene:23191	22892666	23003602	plus	GRCh37.p13
NCBIGene:23316	111471827	111788357	plus	GRCh37.p13
NCBIGene:50624	124591670	124605690	minus	GRCh37.p13
NCBIGene:90353	51600862	51611646	minus	GRCh37.p13
NCBIGene:158830	70323738	70326783	minus	GRCh37.p13
NCBIGene:159013	40486172	40506928	minus	GRCh37.p13
NCBIGene:254158	23926122	23957623	plus	GRCh37.p13
NCBIGene:286464	36057124	36163186	plus	GRCh37.p13
NCBIGene:348180	88772890	88781793	plus	GRCh37.p13
NCBIGene:440387	75237993	75241071	minus	GRCh37.p13
NCBIGene:1630	49866541	51062272	plus	GRCh37.p13
NCBIGene:1644	50526133	50633153	minus	GRCh37.p13
NCBIGene:1652	24313553	24322018	minus	GRCh37.p13
NCBIGene:8642	6642555	6685319	minus	GRCh37.p13
NCBIGene:10521	38879442	38903621	minus	GRCh37.p13
NCBIGene:10858	100150754	100193637	plus	GRCh37.p13
NCBIGene:10926	87505543	87538855	plus	GRCh37.p13
NCBIGene:11258	34613541	34620519	minus	GRCh37.p13
NCBIGene:54905	1020099	1029275	plus	GRCh37.p13
NCBIGene:55157	173793718	173827681	plus	GRCh37.p13
NCBIGene:57105	49227846	49283497	plus	GRCh37.p13
NCBIGene:64421	14948869	14996105	minus	GRCh37.p13
NCBIGene:79007	90071278	90085936	minus	GRCh37.p13
NCBIGene:79269	37800550	37867665	plus	GRCh37.p13
NCBIGene:117154	85403454	86087604	plus	GRCh37.p13
NCBIGene:126410	15619335	15663127	plus	GRCh37.p13
NCBIGene:167227	112312398	112357891	plus	GRCh37.p13
NCBIGene:260293	47427035	47516422	plus	GRCh37.p13
NCBIGene:285440	187112564	187134616	plus	GRCh37.p13
NCBIGene:728294	242674029	242708230	plus	GRCh37.p13
NCBIGene:1656	118618471	118661971	minus	GRCh37.p13
NCBIGene:1659	41561329	41604184	plus	GRCh37.p13
NCBIGene:1666	91013579	91064231	plus	GRCh37.p13
NCBIGene:1725	12786530	12792700	minus	GRCh37.p13
NCBIGene:8527	234263148	234380743	plus	GRCh37.p13
NCBIGene:8562	123237370	123255952	plus	GRCh37.p13
NCBIGene:9681	32149936	32303019	plus	GRCh37.p13
NCBIGene:10901	24422943	24438487	plus	GRCh37.p13
NCBIGene:11269	70323669	70367734	plus	GRCh37.p13
NCBIGene:22982	320129	735620	minus	GRCh37.p13
NCBIGene:23405	95552564	95623758	minus	GRCh37.p13
NCBIGene:25787	19005346	19007760	plus	GRCh37.p13
NCBIGene:54487	20067754	20099399	plus	GRCh37.p13
NCBIGene:55308	70380763	70407285	plus	GRCh37.p13
NCBIGene:55661	47835831	47860613	plus	GRCh37.p13
NCBIGene:57706	126141932	126692422	minus	GRCh37.p13
NCBIGene:60625	37590980	37668365	plus	GRCh37.p13
NCBIGene:79947	26758772	26797796	plus	GRCh37.p13
NCBIGene:91351	169277885	169401664	minus	GRCh37.p13
NCBIGene:139189	50111878	50213720	minus	GRCh37.p13
NCBIGene:1657	118406838	118584821	plus	GRCh37.p13
NCBIGene:1737	111895537	111935001	plus	GRCh37.p13
NCBIGene:1741	69664704	69725342	plus	GRCh37.p13
NCBIGene:1742	7093208	7123368	minus	GRCh37.p13
NCBIGene:1756	31137344	33357725	minus	GRCh37.p13
NCBIGene:8632	76419777	76573475	minus	GRCh37.p13
NCBIGene:8701	21582832	21941450	plus	GRCh37.p13
NCBIGene:9787	55614833	55658395	minus	GRCh37.p13
NCBIGene:10395	12940869	13373166	minus	GRCh37.p13
NCBIGene:22839	34995443	35157039	plus	GRCh37.p13
NCBIGene:23312	51739920	51915029	minus	GRCh37.p13
NCBIGene:26070	61521500	61525135	minus	GRCh37.p13
NCBIGene:27185	231762560	232177017	plus	GRCh37.p13
NCBIGene:54567	41221530	41231257	plus	GRCh37.p13
NCBIGene:55567	20944475	21170761	minus	GRCh37.p13
NCBIGene:55929	44679103	44686350	plus	GRCh37.p13
NCBIGene:85458	111797867	111893373	plus	GRCh37.p13
NCBIGene:127602	225117355	225586995	plus	GRCh37.p13
NCBIGene:146754	7620630	7737057	plus	GRCh37.p13
NCBIGene:196385	124246785	124420266	plus	GRCh37.p13
NCBIGene:667	56322784	56819425	minus	GRCh37.p13
NCBIGene:1769	38683116	38998573	plus	GRCh37.p13
NCBIGene:1770	11501747	11873064	plus	GRCh37.p13
NCBIGene:1803	162848750	162931051	minus	GRCh37.p13
NCBIGene:1808	26371708	26515692	plus	GRCh37.p13
NCBIGene:1821	100474932	100519484	plus	GRCh37.p13
NCBIGene:1825	28570051	28622780	minus	GRCh37.p13
NCBIGene:1826	41384342	42219038	minus	GRCh37.p13
NCBIGene:1829	29078026	29128813	plus	GRCh37.p13
NCBIGene:1830	29027731	29058664	plus	GRCh37.p13
NCBIGene:1832	7541807	7586945	plus	GRCh37.p13
NCBIGene:8448	30016834	30023423	minus	GRCh37.p13
NCBIGene:23033	83777384	83881068	plus	GRCh37.p13
NCBIGene:23317	132136360	132257875	plus	GRCh37.p13
NCBIGene:23348	99445740	99738659	minus	GRCh37.p13
NCBIGene:25822	34989637	34998429	plus	GRCh37.p13
NCBIGene:56171	196602426	196933535	minus	GRCh37.p13
NCBIGene:57453	117298488	117667975	minus	GRCh37.p13
NCBIGene:220164	67068283	67516322	plus	GRCh37.p13
NCBIGene:349152	102815459	102920912	minus	GRCh37.p13
NCBIGene:1780	95401817	95739633	plus	GRCh37.p13
NCBIGene:1859	38739858	38887678	plus	GRCh37.p13
NCBIGene:1874	67226067	67232820	plus	GRCh37.p13
NCBIGene:1896	68835910	69259321	plus	GRCh37.p13
NCBIGene:8291	71680346	71913894	plus	GRCh37.p13
NCBIGene:10913	109510926	109605827	minus	GRCh37.p13
NCBIGene:30008	65633911	65640404	minus	GRCh37.p13
NCBIGene:50506	45384850	45406536	minus	GRCh37.p13
NCBIGene:54808	46567845	46987171	minus	GRCh37.p13
NCBIGene:56931	5785150	5791248	minus	GRCh37.p13
NCBIGene:56940	292100	351354	plus	GRCh37.p13
NCBIGene:64800	43924623	44208216	minus	GRCh37.p13
NCBIGene:79659	102980159	103350590	plus	GRCh37.p13
NCBIGene:80824	12626215	12715772	minus	GRCh37.p13
NCBIGene:114327	52284993	52360582	plus	GRCh37.p13
NCBIGene:124454	23533333	23568695	minus	GRCh37.p13
NCBIGene:161582	55709952	55800431	minus	GRCh37.p13
NCBIGene:345930	139117247	139225206	plus	GRCh37.p13
NCBIGene:441263	76610138	76653077	plus	GRCh37.p13
NCBIGene:653548	191008762	191010141	plus	GRCh37.p13
NCBIGene:1942	155100348	155107385	plus	GRCh37.p13
NCBIGene:1964	20142635	20159965	minus	GRCh37.p13
NCBIGene:1997	41506054	41635543	minus	GRCh37.p13
NCBIGene:1998	139978870	140098371	minus	GRCh37.p13
NCBIGene:2006	73442118	73484236	plus	GRCh37.p13
NCBIGene:2009	100204055	100408396	plus	GRCh37.p13
NCBIGene:2018	119301955	119309056	plus	GRCh37.p13
NCBIGene:10289	40351172	40353914	plus	GRCh37.p13
NCBIGene:22936	95220801	95297774	minus	GRCh37.p13
NCBIGene:27436	42396489	42559687	plus	GRCh37.p13
NCBIGene:30817	14843508	14889352	minus	GRCh37.p13
NCBIGene:51162	139553307	139567129	plus	GRCh37.p13
NCBIGene:54583	231499496	231560789	minus	GRCh37.p13
NCBIGene:55531	107461816	107537504	plus	GRCh37.p13
NCBIGene:79767	67233013	67237931	plus	GRCh37.p13
NCBIGene:80258	44005548	44202922	minus	GRCh37.p13
NCBIGene:133584	38258510	38465581	plus	GRCh37.p13
NCBIGene:284361	50979735	50986607	plus	GRCh37.p13
NCBIGene:400954	54952148	55199156	plus	GRCh37.p13
NCBIGene:442720	109599283	109600269	minus	GRCh37.p13
NCBIGene:954	139942549	139948502	minus	GRCh37.p13
NCBIGene:955	25176326	25207364	plus	GRCh37.p13
NCBIGene:956	40428646	40470109	plus	GRCh37.p13
NCBIGene:957	74426168	74486025	minus	GRCh37.p13
NCBIGene:2019	119599746	119605758	minus	GRCh37.p13
NCBIGene:2022	130577290	130617051	minus	GRCh37.p13
NCBIGene:2046	22890003	22930086	plus	GRCh37.p13
NCBIGene:2052	225997796	226033263	plus	GRCh37.p13
NCBIGene:5167	132129155	132216294	plus	GRCh37.p13
NCBIGene:5168	120569316	120685643	minus	GRCh37.p13
NCBIGene:8909	48103516	48119354	minus	GRCh37.p13
NCBIGene:10495	129757354	130037218	minus	GRCh37.p13
NCBIGene:23136	5392379	5630661	minus	GRCh37.p13
NCBIGene:57634	132434464	132565010	plus	GRCh37.p13
NCBIGene:57724	43427573	43547304	minus	GRCh37.p13
NCBIGene:58478	83351725	83382244	plus	GRCh37.p13
NCBIGene:79574	110292701	110306643	minus	GRCh37.p13
NCBIGene:83481	144939491	144952631	minus	GRCh37.p13
NCBIGene:146705	79202071	79212890	minus	GRCh37.p13
NCBIGene:377841	140328815	140335900	minus	GRCh37.p13
NCBIGene:2065	56473808	56497290	plus	GRCh37.p13
NCBIGene:2066	212240441	213403878	minus	GRCh37.p13
NCBIGene:2081	62116501	62207501	minus	GRCh37.p13
NCBIGene:2086	64450732	64467123	minus	GRCh37.p13
NCBIGene:2100	64693750	64805267	minus	GRCh37.p13
NCBIGene:2120	11802787	12048335	plus	GRCh37.p13
NCBIGene:2121	5712923	5816030	plus	GRCh37.p13
NCBIGene:3266	48684922	48688278	plus	GRCh37.p13
NCBIGene:10595	23701624	23724820	minus	GRCh37.p13
NCBIGene:27248	54014067	54045955	plus	GRCh37.p13
NCBIGene:51290	29493578	29534142	minus	GRCh37.p13
NCBIGene:54206	8071778	8086392	minus	GRCh37.p13
NCBIGene:54821	71424506	71458876	minus	GRCh37.p13
NCBIGene:55500	22778075	22843607	plus	GRCh37.p13
NCBIGene:55914	65222381	65376850	plus	GRCh37.p13
NCBIGene:56605	236378421	236445338	minus	GRCh37.p13
NCBIGene:57488	158523687	158622728	minus	GRCh37.p13
NCBIGene:83850	138153414	138197909	plus	GRCh37.p13
NCBIGene:114799	19109241	19180696	minus	GRCh37.p13
NCBIGene:440695	157061834	157069599	minus	GRCh37.p13
NCBIGene:2070	133561511	133853257	plus	GRCh37.p13
NCBIGene:2130	29663997	29696514	plus	GRCh37.p13
NCBIGene:2153	169481191	169555768	minus	GRCh37.p13
NCBIGene:2162	6144310	6320923	minus	GRCh37.p13
NCBIGene:5394	11126674	11159960	minus	GRCh37.p13
NCBIGene:7813	92974252	93257960	minus	GRCh37.p13
NCBIGene:23086	108376157	108464491	minus	GRCh37.p13
NCBIGene:26049	74073398	74163831	minus	GRCh37.p13
NCBIGene:54932	140201345	140317713	minus	GRCh37.p13
NCBIGene:55179	138327541	138352217	plus	GRCh37.p13
NCBIGene:55719	102672325	102724890	plus	GRCh37.p13
NCBIGene:55770	485137	693140	minus	GRCh37.p13
NCBIGene:65990	770580	772654	plus	GRCh37.p13
NCBIGene:83648	11278971	11324275	minus	GRCh37.p13
NCBIGene:89853	129089122	129269319	plus	GRCh37.p13
NCBIGene:144717	111798454	111806924	minus	GRCh37.p13
NCBIGene:158293	96208775	96215873	minus	GRCh37.p13
NCBIGene:202134	175490711	175541800	plus	GRCh37.p13
NCBIGene:283849	67217651	67224111	minus	GRCh37.p13
NCBIGene:653316	177433966	177476087	plus	GRCh37.p13
NCBIGene:9679	126307860	126432929	minus	GRCh37.p13
NCBIGene:23116	45431415	45543633	plus	GRCh37.p13
NCBIGene:23272	56654159	56717269	minus	GRCh37.p13
NCBIGene:23359	29412454	29862926	minus	GRCh37.p13
NCBIGene:54462	86088341	86278275	plus	GRCh37.p13
NCBIGene:54478	6347734	6354384	plus	GRCh37.p13
NCBIGene:54537	88854952	88951224	plus	GRCh37.p13
NCBIGene:54629	59063392	59149753	plus	GRCh37.p13
NCBIGene:57464	129074273	129128239	plus	GRCh37.p13
NCBIGene:64762	29843483	30050446	minus	GRCh37.p13
NCBIGene:84070	49976657	49999432	minus	GRCh37.p13
NCBIGene:125704	72102962	72125069	minus	GRCh37.p13
NCBIGene:169966	79591002	79700809	plus	GRCh37.p13
NCBIGene:201158	15405577	15466944	minus	GRCh37.p13
NCBIGene:387680	51827609	51893268	plus	GRCh37.p13
NCBIGene:401145	91048683	92523369	plus	GRCh37.p13
NCBIGene:728118	88983615	88995644	plus	GRCh37.p13
NCBIGene:100132948	44990235	44991491	plus	GRCh37.p13
NCBIGene:100533195	124591670	124639156	minus	GRCh37.p13
NCBIGene:100533496	15339331	15466944	minus	GRCh37.p13
NCBIGene:2177	10068112	10143613	plus	GRCh37.p13
NCBIGene:2187	14861528	14891183	minus	GRCh37.p13
NCBIGene:2195	187508936	187647875	minus	GRCh37.p13
NCBIGene:2196	150883652	150948504	minus	GRCh37.p13
NCBIGene:2199	13573823	13679921	plus	GRCh37.p13
NCBIGene:9855	242295663	242434255	plus	GRCh37.p13
NCBIGene:23014	117581277	117628304	minus	GRCh37.p13
NCBIGene:23194	15500304	15939904	plus	GRCh37.p13
NCBIGene:26232	11707923	11714887	minus	GRCh37.p13
NCBIGene:51439	17600517	17611949	plus	GRCh37.p13
NCBIGene:55138	8373855	8380213	minus	GRCh37.p13
NCBIGene:55215	89785633	89860361	plus	GRCh37.p13
NCBIGene:79633	126237002	126414086	plus	GRCh37.p13
NCBIGene:84467	8130285	8214729	minus	GRCh37.p13
NCBIGene:112703	50970044	50980084	minus	GRCh37.p13
NCBIGene:120114	92047445	92629635	plus	GRCh37.p13
NCBIGene:153643	94727047	94786144	plus	GRCh37.p13
NCBIGene:222584	54711568	54809896	plus	GRCh37.p13
NCBIGene:653333	12283063	12293908	minus	GRCh37.p13
NCBIGene:100125556	125635443	125648866	plus	GRCh37.p13
NCBIGene:2205	159253677	159278013	plus	GRCh37.p13
NCBIGene:2212	161475204	161489359	plus	GRCh37.p13
NCBIGene:2235	55212072	55253968	minus	GRCh37.p13
NCBIGene:2245	54471886	54522598	minus	GRCh37.p13
NCBIGene:2273	135228860	135293517	plus	GRCh37.p13
NCBIGene:2865	35849248	35851390	plus	GRCh37.p13
NCBIGene:8857	40353962	40440909	minus	GRCh37.p13
NCBIGene:9873	72547787	72853726	minus	GRCh37.p13
NCBIGene:11259	99551987	99833348	minus	GRCh37.p13
NCBIGene:26127	27091304	27119580	plus	GRCh37.p13
NCBIGene:54455	16573338	16678964	minus	GRCh37.p13
NCBIGene:54461	139834884	139839297	minus	GRCh37.p13
NCBIGene:55294	153242409	153456392	minus	GRCh37.p13
NCBIGene:60681	39968961	39979468	plus	GRCh37.p13
NCBIGene:80206	33877676	34360018	plus	GRCh37.p13
NCBIGene:81608	54243802	54326102	plus	GRCh37.p13
NCBIGene:85462	153857264	153900847	plus	GRCh37.p13
NCBIGene:91893	111744779	111750180	minus	GRCh37.p13
NCBIGene:93611	11714431	11723383	plus	GRCh37.p13
NCBIGene:115352	157646270	157670774	minus	GRCh37.p13
NCBIGene:752	43299191	43324684	plus	GRCh37.p13
NCBIGene:2298	116230	118416	minus	GRCh37.p13
NCBIGene:2309	108881025	109005971	plus	GRCh37.p13
NCBIGene:2312	152274650	152297678	minus	GRCh37.p13
NCBIGene:2316	153576899	153603005	minus	GRCh37.p13
NCBIGene:2317	57994126	58157981	plus	GRCh37.p13
NCBIGene:2318	128470435	128499327	plus	GRCh37.p13
NCBIGene:3169	38058756	38064324	minus	GRCh37.p13
NCBIGene:4303	70315998	70323383	plus	GRCh37.p13
NCBIGene:8468	72742154	72772645	plus	GRCh37.p13
NCBIGene:22862	49550047	49783914	plus	GRCh37.p13
NCBIGene:54874	93913687	94020217	plus	GRCh37.p13
NCBIGene:56776	240255184	240638490	plus	GRCh37.p13
NCBIGene:64778	171757417	172118492	plus	GRCh37.p13
NCBIGene:80020	36883232	36903147	minus	GRCh37.p13
NCBIGene:91010	50031723	50101196	minus	GRCh37.p13
NCBIGene:96459	130977406	131132755	minus	GRCh37.p13
NCBIGene:342184	33057744	33486933	minus	GRCh37.p13
NCBIGene:399823	129535537	129539449	plus	GRCh37.p13
NCBIGene:645644	2688982	2696129	plus	GRCh37.p13
NCBIGene:2359	52298410	52329333	plus	GRCh37.p13
NCBIGene:2528	5830636	5839763	minus	GRCh37.p13
NCBIGene:2534	111981534	112194654	minus	GRCh37.p13
NCBIGene:2580	843064	926173	minus	GRCh37.p13
NCBIGene:2585	49447973	49659954	plus	GRCh37.p13
NCBIGene:5349	35606731	35615227	plus	GRCh37.p13
NCBIGene:8322	86656716	86666439	minus	GRCh37.p13
NCBIGene:9568	101050363	101471478	minus	GRCh37.p13
NCBIGene:25794	79481021	79504155	plus	GRCh37.p13
NCBIGene:55691	13685705	14372865	minus	GRCh37.p13
NCBIGene:79981	168456424	168482236	minus	GRCh37.p13
NCBIGene:80144	78978723	79465422	plus	GRCh37.p13
NCBIGene:84750	33228056	33330663	minus	GRCh37.p13
NCBIGene:118924	95427639	95462328	minus	GRCh37.p13
NCBIGene:139341	44382884	44402220	minus	GRCh37.p13
NCBIGene:143162	49364601	49482940	minus	GRCh37.p13
NCBIGene:285527	48499379	48782328	minus	GRCh37.p13
NCBIGene:341640	39261172	39461267	plus	GRCh37.p13
NCBIGene:729447	49354117	49361429	plus	GRCh37.p13
NCBIGene:100101629				GRCh37.p13
NCBIGene:2595	42566365	42646598	plus	GRCh37.p13
NCBIGene:2621	114523521	114567045	minus	GRCh37.p13
NCBIGene:2622	90086055	90111378	plus	GRCh37.p13
NCBIGene:2631	56032269	56067874	plus	GRCh37.p13
NCBIGene:2633	89517986	89531042	minus	GRCh37.p13
NCBIGene:2642	79762009	79771888	plus	GRCh37.p13
NCBIGene:2678	24979628	25024971	plus	GRCh37.p13
NCBIGene:9518	18496967	18499985	plus	GRCh37.p13
NCBIGene:26290	4829751	4881891	plus	GRCh37.p13
NCBIGene:26301	136028334	136039319	minus	GRCh37.p13
NCBIGene:51809	174089903	174245117	plus	GRCh37.p13
NCBIGene:54438	13363586	13487868	minus	GRCh37.p13
NCBIGene:54815	19496641	19619740	plus	GRCh37.p13
NCBIGene:57452	69726680	69821189	plus	GRCh37.p13
NCBIGene:57704	35736862	35749924	minus	GRCh37.p13
NCBIGene:57733	22694536	22821197	plus	GRCh37.p13
NCBIGene:79623	31133330	31361591	minus	GRCh37.p13
NCBIGene:79751	790474	798268	minus	GRCh37.p13
NCBIGene:145781	57884101	58009754	plus	GRCh37.p13
NCBIGene:348654	17935151	17966631	plus	GRCh37.p13
NCBIGene:2679	18761201	18779473	minus	GRCh37.p13
NCBIGene:2706	20761601	20768604	minus	GRCh37.p13
NCBIGene:2720	33038099	33138693	minus	GRCh37.p13
NCBIGene:2731	6532463	6645691	minus	GRCh37.p13
NCBIGene:2734	74481324	74641041	minus	GRCh37.p13
NCBIGene:2746	88809958	88854775	minus	GRCh37.p13
NCBIGene:2767	3094407	3121467	plus	GRCh37.p13
NCBIGene:9815	110367606	110434193	minus	GRCh37.p13
NCBIGene:11010	75874512	75895715	plus	GRCh37.p13
NCBIGene:26035	69452920	69564545	plus	GRCh37.p13
NCBIGene:26058	233562014	233725286	plus	GRCh37.p13
NCBIGene:26157	150382689	150390728	plus	GRCh37.p13
NCBIGene:26205	62218954	62258380	minus	GRCh37.p13
NCBIGene:64599	100277129	100286869	minus	GRCh37.p13
NCBIGene:79411	220101330	220110154	minus	GRCh37.p13
NCBIGene:84656	4853203	4897382	minus	GRCh37.p13
NCBIGene:84662	4366239	4389597	plus	GRCh37.p13
NCBIGene:144423	129337984	129469512	plus	GRCh37.p13
NCBIGene:169792	3824127	4300035	minus	GRCh37.p13
NCBIGene:360203	138515501	138531385	minus	GRCh37.p13
NCBIGene:2239	132433814	132549204	minus	GRCh37.p13
NCBIGene:2719	132669772	133119672	minus	GRCh37.p13
NCBIGene:2768	2767738	2883962	minus	GRCh37.p13
NCBIGene:2774	11689013	11885683	plus	GRCh37.p13
NCBIGene:2783	100271362	100276791	plus	GRCh37.p13
NCBIGene:2800	127640572	127703385	minus	GRCh37.p13
NCBIGene:2802	133345494	133405658	minus	GRCh37.p13
NCBIGene:2803	37284681	37408369	plus	GRCh37.p13
NCBIGene:2819	50497601	50505102	plus	GRCh37.p13
NCBIGene:10672	63005406	63052919	minus	GRCh37.p13
NCBIGene:29889	38032412	38061585	minus	GRCh37.p13
NCBIGene:51125	41348080	41368498	plus	GRCh37.p13
NCBIGene:54552	54556643	54593719	plus	GRCh37.p13
NCBIGene:55094	33571785	33621317	plus	GRCh37.p13
NCBIGene:60313	46092975	46153781	minus	GRCh37.p13
NCBIGene:283685	23684534	23692389	minus	GRCh37.p13
NCBIGene:283767	22736245	22746001	plus	GRCh37.p13
NCBIGene:647042	82632346	82641705	minus	GRCh37.p13
NCBIGene:653641	75550898	75565795	plus	GRCh37.p13
NCBIGene:727832	20737093	20747113	minus	GRCh37.p13
NCBIGene:2820	157291964	157442914	plus	GRCh37.p13
NCBIGene:2822	24426059	24495432	minus	GRCh37.p13
NCBIGene:2824	13789061	13956860	minus	GRCh37.p13
NCBIGene:2861	124385654	124406078	minus	GRCh37.p13
NCBIGene:2887	50657759	50861158	minus	GRCh37.p13
NCBIGene:2888	165349322	165478359	minus	GRCh37.p13
NCBIGene:4935	9693452	9734004	minus	GRCh37.p13
NCBIGene:26086	139221931	139254056	plus	GRCh37.p13
NCBIGene:27239	6930962	6936582	plus	GRCh37.p13
NCBIGene:51704	19870292	19897048	minus	GRCh37.p13
NCBIGene:57211	142623055	142767402	plus	GRCh37.p13
NCBIGene:57655	35485687	35517374	plus	GRCh37.p13
NCBIGene:57720	132815984	132902447	plus	GRCh37.p13
NCBIGene:80045	9163471	9189228	minus	GRCh37.p13
NCBIGene:83550	136112306	136113832	minus	GRCh37.p13
NCBIGene:84059	89854616	90460253	plus	GRCh37.p13
NCBIGene:139378	135383121	135499046	plus	GRCh37.p13
NCBIGene:166647	22388996	22517676	minus	GRCh37.p13
NCBIGene:221188	57576332	57611100	plus	GRCh37.p13
NCBIGene:338328	144295067	144299043	plus	GRCh37.p13
